id,name,description,description_formatted,url,referral_url,phone,email,facebook,twitter,instagram,summary,categories,accessibility_features,community_groups,service_areas,media_gallery,organisation,slug,aliss_url,permalink,is_claimed,is_deprioritised,last_updated,last_reviewed,location_score,id,formatted_address,name,description,street_address,locality,region,state,postal_code,country,latitude,longitude
6cc8dc84-b0a6-40d1-82e0-c694187d4503,The Back Garden,"In 2014, due to local demand for additional growing space, Concrete Garden worked alongside local partners and ERZ landscape architects to develop a new community growing site. ‘The Back Garden’ opened in November 2014 and is now in its fifth growing season. The garden has individual growing plots, large community plots and communal beds.","<p>In 2014, due to local demand for additional growing space, Concrete Garden worked alongside local partners and ERZ landscape architects to develop a new community growing site. ‘The Back Garden’ opened in November 2014 and is now in its fifth growing season. The garden has individual growing plots, large community plots and communal beds.</p>",,,01412379144,katy@concretegarden.org.uk,https://www.facebook.com/thebackgardenpossil/,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': 'f5befcf5-4f84-4a97-aba4-05361a8a390d', 'name': 'Concrete Garden', 'aliss_url': 'https://www.aliss.org/organisations/concrete-garden', 'permalink': 'https://www.aliss.org/organisations/f5befcf5-4f84-4a97-aba4-05361a8a390d', 'is_claimed': False, 'slug': 'concrete-garden'}",the-back-garden,https://www.aliss.org/services/the-back-garden,https://www.aliss.org/services/6cc8dc84-b0a6-40d1-82e0-c694187d4503,False,True,2023-02-15T00:00:00,2023-02-15T00:00:00,1,11b64c05-d264-43de-99c8-41965a1bb45c,"The Back Garden, Killearn Street, Glasgow , G22 5AG",The Back Garden,,Killearn Street,Glasgow ,,,G22 5AG,GB,55.880647,-4.25294
d03a9a75-da43-481a-a236-a5119eae284a,Woodlands Community Garden,"Woodlands Community Garden opened in 2010, occupying a vacant site on West Princes Street. Since then it has become an important local space where people make new friends and feel part of the community. It’s also a great place to unwind from the everyday stresses and strains of city life. 

Each year, around 50 households grow their own fruit, vegetables and herbs in the garden’s raised beds. The garden is also the focus of many projects that we run with local partners - and during the pandemic has provided an outdoor space for our nature and wellbeing programme.

Community Garden Open Afternoons Sundays 1-4 pm","<p>Woodlands Community Garden opened in 2010, occupying a vacant site on West Princes Street. Since then it has become an important local space where people make new friends and feel part of the community. It’s also a great place to unwind from the everyday stresses and strains of city life. </p><p>Each year, around 50 households grow their own fruit, vegetables and herbs in the garden’s raised beds. The garden is also the focus of many projects that we run with local partners - and during the pandemic has provided an outdoor space for our nature and wellbeing programme.</p><p>Community Garden Open Afternoons Sundays 1-4 pm</p>",https://www.woodlandscommunity.org.uk/community-garden,,,vicki@woodlandscommunity.org.uk,https://www.facebook.com/woodlands.garden/,https://twitter.com/wcdtgarden,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Physical Activity', 'slug': 'physical-activity', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': True}, {'name': 'Social Activity', 'slug': 'social-activity', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': False}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': '838044ed-b81d-4005-89d6-fd7f45f175f4', 'name': 'Woodlands Community', 'aliss_url': 'https://www.aliss.org/organisations/woodlands-community', 'permalink': 'https://www.aliss.org/organisations/838044ed-b81d-4005-89d6-fd7f45f175f4', 'is_claimed': False, 'slug': 'woodlands-community'}",woodlands-community-garden,https://www.aliss.org/services/woodlands-community-garden,https://www.aliss.org/services/d03a9a75-da43-481a-a236-a5119eae284a,False,True,2023-02-08T00:00:00,2023-02-08T00:00:00,1,05a30f44-1444-453a-bf4f-f2d54efeb681,"Woodlands Community Garden, 66 Ashley Street, Glasgow, G3 6HW",Woodlands Community Garden,,66 Ashley Street,Glasgow,,,G3 6HW,GB,55.87064,-4.272407
01c8434e-41fb-472e-8657-264f5d27ed54,The Children's Garden,"A fantastic community  garden and educational hub at the heart of the Botanic Gardens Glasgow

Our aim is to get more children outside planting and growing and to make the future more healthy and fruitful.

We need committee members, artists, gardeners, storytellers,
We also welcome help from companies, to help get some of the heavier garden work done.","<p>A fantastic community  garden and educational hub at the heart of the Botanic Gardens Glasgow</p><p>Our aim is to get more children outside planting and growing and to make the future more healthy and fruitful.</p><p>We need committee members, artists, gardeners, storytellers,<br>We also welcome help from companies, to help get some of the heavier garden work done.</p>",http://www.weegarden.co.uk/the_Childrens_Garden/Welcome.html,,07786063918,John.d.hancox@btinternet.com,http://www.facebook.com/groups/198544663563948/,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': 'a429888b-2a29-4057-8a9e-e16f4b8167ed', 'name': ""The Children's Garden"", 'aliss_url': 'https://www.aliss.org/organisations/the-childrens-garden', 'permalink': 'https://www.aliss.org/organisations/a429888b-2a29-4057-8a9e-e16f4b8167ed', 'is_claimed': False, 'slug': 'the-childrens-garden'}",the-childrens-garden,https://www.aliss.org/services/the-childrens-garden,https://www.aliss.org/services/01c8434e-41fb-472e-8657-264f5d27ed54,False,True,2023-01-30T00:00:00,2023-01-30T00:00:00,1,897032c5-27f6-4dde-b318-61fc25f55229,"Glasgow Botanic gardens, 730 Great Western Rd, Glasgow, G12 0UE",Glasgow Botanic gardens,,730 Great Western Rd,Glasgow,,,G12 0UE,GB,55.878156,-4.28952
4c35dd7e-f83d-4051-86cb-5f31a96ad588,Volunteering opportunities,"Based on a health and wellbeing approach, the Garden provides a wide range of volunteer activities, including: gardening, produce sales, cooking, meeting and greeting visitors, wildlife development, and administration.","<p>Based on a health and wellbeing approach, the Garden provides a wide range of volunteer activities, including: gardening, produce sales, cooking, meeting and greeting visitors, wildlife development, and administration.</p>",,,07450230771,communitygardentullibody@gmail.com,https://www.facebook.com/TullibodyCommunityGarden/?locale=en_GB,,,,"[{'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': False}, {'name': 'Community Cooking', 'slug': 'community-cooking', 'selected': True}]",[],[],[],[],"{'id': 'a19d82bf-9abe-44b2-bdc5-958d7abd6003', 'name': 'Tullibody Community Garden', 'aliss_url': 'https://www.aliss.org/organisations/tullibody-community-garden', 'permalink': 'https://www.aliss.org/organisations/a19d82bf-9abe-44b2-bdc5-958d7abd6003', 'is_claimed': False, 'slug': 'tullibody-community-garden'}",volunteering-opportunities,https://www.aliss.org/services/volunteering-opportunities,https://www.aliss.org/services/4c35dd7e-f83d-4051-86cb-5f31a96ad588,False,True,2023-01-26T00:00:00,2023-01-26T00:00:00,1,35fcc45c-d58e-45a6-aef7-7b13136a41f9,"Tullibody Community Garden, Carseview, Tullibody, FK10 2SR",Tullibody Community Garden,,Carseview,Tullibody,,,FK10 2SR,GB,56.133436,-3.846574
74ee329a-69a0-4e39-9604-efe7d735e6d0,Volunteer Gardening Group,"Group for people who want to get involved with anything to do with gardening and maintenance on the Children’s Wood and North Kelvin Meadow.

You can get involved with the Community Garden, Orchard and land maintenance. There are always a variety of jobs to be done, no experience is required, so come along on your own or with your family or friends and enjoy being a part of The Children’s Wood Community. All ages and abilities welcome! As always, tea and biscuits and good chat will be available!

Tuesdays and Thursdays, 11am-3pm","<p>Group for people who want to get involved with anything to do with gardening and maintenance on the Children’s Wood and North Kelvin Meadow.</p><p>You can get involved with the Community Garden, Orchard and land maintenance. There are always a variety of jobs to be done, no experience is required, so come along on your own or with your family or friends and enjoy being a part of The Children’s Wood Community. All ages and abilities welcome! As always, tea and biscuits and good chat will be available!</p><p>Tuesdays and Thursdays, 11am-3pm</p>",https://www.thechildrenswood.co.uk/whats-on/,,07762029663,growing@thechildrenswood.co.uk,,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Physical Activity', 'slug': 'physical-activity', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': True}, {'name': 'Outdoor Activity', 'slug': 'outdoor-activity', 'selected': True}, {'name': 'Social Activity', 'slug': 'social-activity', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': False}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': '74efe301-a955-4525-bb4f-f61453c7766f', 'name': ""The Children's Wood"", 'aliss_url': 'https://www.aliss.org/organisations/the-childrens-wood-0', 'permalink': 'https://www.aliss.org/organisations/74efe301-a955-4525-bb4f-f61453c7766f', 'is_claimed': False, 'slug': 'the-childrens-wood-0'}",volunteer-gardening-group,https://www.aliss.org/services/volunteer-gardening-group,https://www.aliss.org/services/74ee329a-69a0-4e39-9604-efe7d735e6d0,False,True,2023-01-11T00:00:00,2023-01-11T00:00:00,1,b20949e4-00a3-40be-98bf-795439b53de6,"The Children's Wood, North Kelvin Meadow, Kelbourne Street, Glasgow, G20 8PR","The Children's Wood, North Kelvin Meadow",,Kelbourne Street,Glasgow,,,G20 8PR,GB,55.8820055,-4.2848289
cf79c1d8-748d-4217-be60-7eec3c9f5604,Volunteering,"

We have a fantastic team of multi-skilled volunteers from all walks of life working together under the supervision of our small staff to open this wonderful space to the community. The Bowling Green’s success depends on our local community supporting it and we always need more volunteers.

So, whether it’s helping with the community garden, bringing your painting skills, stewarding our events, maintaining the land or offering your professional skills, there’s lots of ways you can get involved. Simply fill out the form below and we’ll get back to you. If you want to keep up to date with our latest news, you can follow us on Facebook and sign up to our newsletter.","<p></p><p>We have a fantastic team of multi-skilled volunteers from all walks of life working together under the supervision of our small staff to open this wonderful space to the community. The Bowling Green’s success depends on our local community supporting it and we always need more volunteers.</p><p>So, whether it’s helping with the community garden, bringing your painting skills, stewarding our events, maintaining the land or offering your professional skills, there’s lots of ways you can get involved. Simply fill out the form below and we’ll get back to you. If you want to keep up to date with our latest news, you can follow us on Facebook and sign up to our newsletter.</p>",https://thebowlinggreen.org.uk/get-involved/,,07928080761,bowlinggreen@pollokshields.net,,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Physical Activity', 'slug': 'physical-activity', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': True}, {'name': 'Creative and Cultural Activity', 'slug': 'creative-and-cultural-activity', 'selected': True}, {'name': 'Social Activity', 'slug': 'social-activity', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': False}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': '30feea5e-aac7-4a13-b5f0-7fba8bbc4ecc', 'name': 'The Pollokshields Bowling Green', 'aliss_url': 'https://www.aliss.org/organisations/the-pollokshields-bowling-green', 'permalink': 'https://www.aliss.org/organisations/30feea5e-aac7-4a13-b5f0-7fba8bbc4ecc', 'is_claimed': False, 'slug': 'the-pollokshields-bowling-green'}",volunteering-2,https://www.aliss.org/services/volunteering-2,https://www.aliss.org/services/cf79c1d8-748d-4217-be60-7eec3c9f5604,False,True,2023-01-05T00:00:00,2023-01-05T00:00:00,1,ac0f2a10-20d5-4057-a522-136a43e9112b,"The Bowling Green, 49 McCulloch Street, Glasgow, G41 1SU",The Bowling Green,,49 McCulloch Street,Glasgow,,,G41 1SU,GB,55.844434,-4.270141
5b1685b3-46b9-404a-b919-7f4fb027726c,Weekly Gardening Session,"We meet every Friday 3-7pm, between March and October to tend to our community plot together. New volunteers always welcome. 
We’ll have some gluten-free vegan food at 6pm.
Come and help run the plot, learning as we go!","<p>We meet every Friday 3-7pm, between March and October to tend to our community plot together. New volunteers always welcome. <br>We’ll have some gluten-free vegan food at 6pm.<br>Come and help run the plot, learning as we go!</p>",,,07746258518,Plot26garden@urbanroots.org.uk,,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Physical Activity', 'slug': 'physical-activity', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': True}, {'name': 'Social Activity', 'slug': 'social-activity', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': False}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': 'eb66837b-b735-4bdc-b2c2-3699febb25ee', 'name': 'Plot 26 community Herb Garden', 'aliss_url': 'https://www.aliss.org/organisations/plot-26-community-herb-garden', 'permalink': 'https://www.aliss.org/organisations/eb66837b-b735-4bdc-b2c2-3699febb25ee', 'is_claimed': False, 'slug': 'plot-26-community-herb-garden'}",weekly-gardening-session,https://www.aliss.org/services/weekly-gardening-session,https://www.aliss.org/services/5b1685b3-46b9-404a-b919-7f4fb027726c,False,True,2023-01-05T00:00:00,2023-01-05T00:00:00,1,6eab9a04-f6dd-42b2-a0ad-6987383e49aa,"New Victoria Gardens, Glenapp Street, Glasgow, G41 2LG",New Victoria Gardens,,Glenapp Street,Glasgow,,,G41 2LG,GB,55.841339,-4.272276
f44132b5-dad2-49e8-bb54-48c54969bf9d,Social Gardening Sessions,"If you are interested in spending some time with us in the garden, meeting other local folk and having a go at growing, then our social gardening sessions are for you!
Thursday Adult Social Gardening – 1pm – 4pm

Friday All Ages Social Gardening – 10:30am – 4:30pm","<p>If you are interested in spending some time with us in the garden, meeting other local folk and having a go at growing, then our social gardening sessions are for you!<br>Thursday Adult Social Gardening – 1pm – 4pm</p><p>Friday All Ages Social Gardening – 10:30am – 4:30pm</p>",https://www.concretegarden.org.uk/social-gardening-sessions-the-concrete-garden/,,01412379144,paula@concretegarden.org.uk,,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Physical Activity', 'slug': 'physical-activity', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': True}, {'name': 'Social Activity', 'slug': 'social-activity', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': False}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': 'f5befcf5-4f84-4a97-aba4-05361a8a390d', 'name': 'Concrete Garden', 'aliss_url': 'https://www.aliss.org/organisations/concrete-garden', 'permalink': 'https://www.aliss.org/organisations/f5befcf5-4f84-4a97-aba4-05361a8a390d', 'is_claimed': False, 'slug': 'concrete-garden'}",social-gardening-sessions,https://www.aliss.org/services/social-gardening-sessions,https://www.aliss.org/services/f44132b5-dad2-49e8-bb54-48c54969bf9d,False,True,2023-01-05T00:00:00,2023-01-05T00:00:00,1,1338eaf7-6943-4b09-aad5-5048f8b905f1,"The Back Garden, Corner of Carbeth & Killearn Streets (behind Possilpark Health & Care Centre), Glasgow, G22 6LJ",The Back Garden,,Corner of Carbeth & Killearn Streets (behind Possilpark Health & Care Centre),Glasgow,,,G22 6LJ,GB,55.887477,-4.25735
b53d9148-fced-40a9-a9e6-20e8a3b2c252,Gardening Volunteering,"The volunteers of Glasgow Botanic Gardens help to maintain the Gardens in partnership with our experienced members of staff .This can be achieved through different roles such as helping with horticultural tasks, taking guided tours of the gardens or assisting with record keeping.

Volunteer’s do not require previous horticulture experience but it is desirable. If Volunteers have specific interest or an area within the gardens where they would like to work we do our best to facilitate this. All volunteers will guided by trained members of staff.","<p>The volunteers of Glasgow Botanic Gardens help to maintain the Gardens in partnership with our experienced members of staff .This can be achieved through different roles such as helping with horticultural tasks, taking guided tours of the gardens or assisting with record keeping.</p><p>Volunteer’s do not require previous horticulture experience but it is desirable. If Volunteers have specific interest or an area within the gardens where they would like to work we do our best to facilitate this. All volunteers will guided by trained members of staff.</p>",https://glasgowbotanicgardens.co.uk/education/volunteering/,,01412761614,gbg@glasgow.gov.uk,,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': '1b088a2e-5d1e-40e6-981c-09a452b99a48', 'name': 'Glasgow Botanic Garden', 'aliss_url': 'https://www.aliss.org/organisations/glasgow-botanic-garden', 'permalink': 'https://www.aliss.org/organisations/1b088a2e-5d1e-40e6-981c-09a452b99a48', 'is_claimed': False, 'slug': 'glasgow-botanic-garden'}",gardening-volunteering,https://www.aliss.org/services/gardening-volunteering,https://www.aliss.org/services/b53d9148-fced-40a9-a9e6-20e8a3b2c252,False,True,2023-01-05T00:00:00,2023-01-05T00:00:00,1,65c1af3c-bd33-41fd-a3a7-b7e4393ba2a6,"Glasgow Botanic Garden, 730 Great Western Rd, Glasgow, G12 0UE",Glasgow Botanic Garden,,730 Great Western Rd,Glasgow,,,G12 0UE,GB,55.878156,-4.28952
6ad84bc1-0ac9-402e-8174-d7e875e7cd14,Volunteering,"People interests and time available are all different from person to person. But do get in contact , there will be a way for you to help the land , the wildlife, the people that use it and you’ll learn loads and have fun along the way! Even if it’s only 1 hour a month it all helps.

Its not often the opportunity arises to help to manage 1.4 hectares of inner city wild green meadow and wood community space.

Simply email:  northkelvinmeadow@gmail.com","<p>People interests and time available are all different from person to person. But do get in contact , there will be a way for you to help the land , the wildlife, the people that use it and you’ll learn loads and have fun along the way! Even if it’s only 1 hour a month it all helps.</p><p>Its not often the opportunity arises to help to manage 1.4 hectares of inner city wild green meadow and wood community space.</p><p>Simply email:  northkelvinmeadow@gmail.com</p>",https://northkelvinmeadow.com/support-us/,,,northkelvinmeadow@gmail.com,https://www.facebook.com/northkelvinmeadow,http://www.twitter.com/kelvinmeadow,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': '1950cb30-3ee6-4387-b3e3-f0f6fa712b6b', 'name': 'North Kelvin Meadow', 'aliss_url': 'https://www.aliss.org/organisations/north-kelvin-meadow', 'permalink': 'https://www.aliss.org/organisations/1950cb30-3ee6-4387-b3e3-f0f6fa712b6b', 'is_claimed': False, 'slug': 'north-kelvin-meadow'}",volunteering,https://www.aliss.org/services/volunteering,https://www.aliss.org/services/6ad84bc1-0ac9-402e-8174-d7e875e7cd14,False,True,2023-01-05T00:00:00,2023-01-05T00:00:00,1,33ae17a9-c365-4b92-b236-97ea21383f0a,"Greenspace between Clouston Street, Sandra Street and Kelbourne Street, Glasgow, G20 8PR",,,"Greenspace between Clouston Street, Sandra Street and Kelbourne Street",Glasgow,,,G20 8PR,GB,55.882232,-4.284899
9ce21163-0c4b-48e2-9987-eb2d893774cf,Gardening,"The Community Garden provides opportunities for local residents to participate in a variety of horticultural and environmental activities. The space also provides opportunities for socialising, learning and encouraging integration and co-operation.

Eric the Garden Development Worker will generally be in the garden from the hours of:
(Monday 2:00pm – 4:00pm), (Wednesday 2:00pm – 4:00pm), (Friday 2:00 – 4:00pm)","<p>The Community Garden provides opportunities for local residents to participate in a variety of horticultural and environmental activities. The space also provides opportunities for socialising, learning and encouraging integration and co-operation.</p><p>Eric the Garden Development Worker will generally be in the garden from the hours of:<br>(Monday 2:00pm – 4:00pm), (Wednesday 2:00pm – 4:00pm), (Friday 2:00 – 4:00pm)</p>",https://www.kingswayhealth.co.uk/what-we-do/community-garden-project/,,01419590129,info@kingswayhealth.co.uk,,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Physical Activity', 'slug': 'physical-activity', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': True}, {'name': 'Exercise and Get Fit', 'slug': 'exercise-and-get-fit', 'selected': True}, {'name': 'Social Activity', 'slug': 'social-activity', 'selected': True}, {'name': 'Social Group', 'slug': 'social-group', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': False}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': '7d134224-7ff6-43ec-ba09-0ac260a16fc6', 'name': 'Kingsway Court Health And Wellbeing Centre', 'aliss_url': 'https://www.aliss.org/organisations/kingsway-court-health-and-wellbeing-centre-0', 'permalink': 'https://www.aliss.org/organisations/7d134224-7ff6-43ec-ba09-0ac260a16fc6', 'is_claimed': False, 'slug': 'kingsway-court-health-and-wellbeing-centre-0'}",gardening-6,https://www.aliss.org/services/gardening-6,https://www.aliss.org/services/9ce21163-0c4b-48e2-9987-eb2d893774cf,False,True,2023-01-05T00:00:00,2023-01-05T00:00:00,1,84b1b460-3c54-4e3b-9c30-61bb3df2471b,"Kingsway Court Health & Wellbeing Centre, Block 50 Kingsway Court, Glasgow, G14 9SR",Kingsway Court Health & Wellbeing Centre,,Block 50 Kingsway Court,Glasgow,,,G14 9SR,GB,55.8834612,-4.3572864
b411954e-f320-4dd4-b809-57319f6c5a55,Chrysalis Project,"Chrysalis has a base within Dawson Park at Duntrune Community Garden in Dundee, working in partnership with Dundee City Council. We offer people with mental health problems the opportunity to participate in a two-year therapeutic gardening programme.

While on the programme we support people to build confidence, improve self-esteem and increase motivation.  

The garden offers a range of therapeutic benefits, including physical activity and mental well-being. ","<p>Chrysalis has a base within Dawson Park at Duntrune Community Garden in Dundee, working in partnership with Dundee City Council. We offer people with mental health problems the opportunity to participate in a two-year therapeutic gardening programme.</p><p>While on the programme we support people to build confidence, improve self-esteem and increase motivation.  </p><p>The garden offers a range of therapeutic benefits, including physical activity and mental well-being. </p>",https://www.samh.org.uk/find-help,,07800820594,chrysalis@samh.org.uk,https://www.facebook.com/duntrunecommunitygarden/,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Mental Health', 'slug': 'mental-health', 'selected': True}, {'name': 'Conditions', 'slug': 'conditions', 'selected': True}, {'name': 'Disability', 'slug': 'disability', 'selected': True}, {'name': 'Physical Activity', 'slug': 'physical-activity', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': True}, {'name': 'Outdoor Activity', 'slug': 'outdoor-activity', 'selected': True}, {'name': 'Social Activity', 'slug': 'social-activity', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Lifelong Learning', 'slug': 'lifelong-learning', 'selected': True}, {'name': 'Education and Employability', 'slug': 'education-and-employability', 'selected': True}, {'name': 'Skills and Training', 'slug': 'skills-and-training', 'selected': True}, {'name': 'Conditions', 'slug': 'conditions', 'selected': False}, {'name': 'Therapy', 'slug': 'therapy', 'selected': True}, {'name': 'Health and Social Care Services', 'slug': 'health-and-social-care-services', 'selected': False}, {'name': 'Activity', 'slug': 'activity', 'selected': False}, {'name': 'Education and Employability', 'slug': 'education-and-employability', 'selected': False}]",[],[],[],[],"{'id': '25b47bbd-c23d-4843-aeea-db805f897c44', 'name': 'Scottish Action for Mental Health', 'aliss_url': 'https://www.aliss.org/organisations/scottish-action-for-mental-health', 'permalink': 'https://www.aliss.org/organisations/25b47bbd-c23d-4843-aeea-db805f897c44', 'is_claimed': True, 'slug': 'scottish-action-for-mental-health'}",chrysalis-project-x42,https://www.aliss.org/services/chrysalis-project-x42,https://www.aliss.org/services/b411954e-f320-4dd4-b809-57319f6c5a55,False,True,2022-12-22T00:00:00,2022-12-22T00:00:00,1,a6b18dec-2339-4285-a88d-198abbc68faf,"Dawson Park, Duntrune Community Garden, Caenlochan Road, Dundee, DD5 1JX","Dawson Park, Duntrune Community Garden",,Caenlochan Road,Dundee,,,DD5 1JX,GB,56.473829,-2.892867
e0f32ddc-a013-4c59-a0fb-955e693460aa,Blackhill's Growing,"Weekly Schedule –

Tues – 5.00pm-6.00pm Community Meal and Vegetable Barra

Thu – 12.30pm -3pm Growing Session in Garden

         5pm-6pm Pizza night

Sun (April – Oct) – 11am-3pm Growing Session in Garden",<p>Weekly Schedule –</p><p>Tues – 5.00pm-6.00pm Community Meal and Vegetable Barra</p><p>Thu – 12.30pm -3pm Growing Session in Garden</p><p>         5pm-6pm Pizza night</p><p>Sun (April – Oct) – 11am-3pm Growing Session in Garden</p>,https://www.stpaulsyouthforum.co.uk/blackhills-growing/,,01417708559,,https://www.facebook.com/blackhillsgrowing/,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Free Meals', 'slug': 'free-meals', 'selected': True}, {'name': 'Community Food Shops', 'slug': 'community-food-shops', 'selected': True}, {'name': 'Community Food Education', 'slug': 'community-food-education', 'selected': True}, {'name': 'Community Cooking', 'slug': 'community-cooking', 'selected': True}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': '3305b9c9-bc1e-41e1-a5fd-107eb515b52e', 'name': ""St. Paul's Youth Forum"", 'aliss_url': 'https://www.aliss.org/organisations/st-pauls-youth-forum', 'permalink': 'https://www.aliss.org/organisations/3305b9c9-bc1e-41e1-a5fd-107eb515b52e', 'is_claimed': False, 'slug': 'st-pauls-youth-forum'}",blackhills-growing,https://www.aliss.org/services/blackhills-growing,https://www.aliss.org/services/e0f32ddc-a013-4c59-a0fb-955e693460aa,False,True,2022-12-21T00:00:00,2022-12-21T00:00:00,1,f90e83bf-4dcb-4e66-aa09-00b2904f03bb,"30 Langdale Street, Glasgow , G33 1EW",,,30 Langdale Street,Glasgow ,,,G33 1EW,GB,55.877899,-4.190289
e6e16597-fc75-4077-9696-3eb69e3695d5,Renfrew Association of Growers and Gardeners,"A community garden in the Broadloan area of Renfrew. The garden can provide opportunities for people in the local area to learn about gardening, to grow and harvest fruit and vegetables and to cook and eat produce.","<p>A community garden in the Broadloan area of Renfrew. The garden can provide opportunities for people in the local area to learn about gardening, to grow and harvest fruit and vegetables and to cook and eat produce.</p>",,,,info@broadloangardens.org.uk,https://www.facebook.com/BroadloanGardensRenfrew,,,,"[{'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': False}, {'name': 'Activity', 'slug': 'activity', 'selected': True}]",[],[],[],[],"{'id': '6e59aab1-df89-47ae-ab2b-ea586dbf41d4', 'name': 'Renfrew Association of Growers and Gardeners', 'aliss_url': 'https://www.aliss.org/organisations/renfrew-association-of-growers-and-gardeners', 'permalink': 'https://www.aliss.org/organisations/6e59aab1-df89-47ae-ab2b-ea586dbf41d4', 'is_claimed': False, 'slug': 'renfrew-association-of-growers-and-gardeners'}",renfrew-association-of-growers-and-gardeners,https://www.aliss.org/services/renfrew-association-of-growers-and-gardeners,https://www.aliss.org/services/e6e16597-fc75-4077-9696-3eb69e3695d5,False,True,2022-11-28T00:00:00,2022-11-28T00:00:00,1,d322af04-570c-4278-91fa-375db92e1331,"Broadloan, Renfrew, PA4 0SB",,,Broadloan,Renfrew,,,PA4 0SB,GB,55.8700491,-4.3932208
